Member Id,Course,Number of classes attended,Number of classes absent,Course Credit,Average Attendance %,Serial No.,Course Type,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Section
b66f52cc515336941771f9e0e3aeebed80e136ee697e6024b824811c02fe5682,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,481,REGULAR,6b896493e8696601d55e11fed531cff0fed86fd137ed7723b246f26665decdb0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
b66f52cc515336941771f9e0e3aeebed80e136ee697e6024b824811c02fe5682,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1619,REGULAR,6b896493e8696601d55e11fed531cff0fed86fd137ed7723b246f26665decdb0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
b66f52cc515336941771f9e0e3aeebed80e136ee697e6024b824811c02fe5682,CSE 513/Software Systems,48.0,10.0,4.0,100.0,1772,REGULAR,6b896493e8696601d55e11fed531cff0fed86fd137ed7723b246f26665decdb0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
b7f97c4154f2b34129c7f5192e1c40e1436ec1f742924fddb0c19252dc5a15bb,AIM 511/Machine Learning,46.0,10.0,4.0,82.1,317,REGULAR,224b3df51bb44e65b08fd1f14e15af139ab85e0559473f830723d983490afdb7,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
b7f97c4154f2b34129c7f5192e1c40e1436ec1f742924fddb0c19252dc5a15bb,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,507,REGULAR,224b3df51bb44e65b08fd1f14e15af139ab85e0559473f830723d983490afdb7,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
b7f97c4154f2b34129c7f5192e1c40e1436ec1f742924fddb0c19252dc5a15bb,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1645,REGULAR,224b3df51bb44e65b08fd1f14e15af139ab85e0559473f830723d983490afdb7,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
b7f97c4154f2b34129c7f5192e1c40e1436ec1f742924fddb0c19252dc5a15bb,CSE 513/Software Systems,46.0,12.0,4.0,100.0,1799,REGULAR,224b3df51bb44e65b08fd1f14e15af139ab85e0559473f830723d983490afdb7,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
b9ba5f6efbc657ffa84a0960debf9bc4ce3fde1fd1e9d187cce2d479e2436534,VLS 502/Analog CMOS VLSI Design,16.0,6.0,4.0,72.7,4599,REGULAR,55c55253da7759aabafc21fb4a14f8114dd8a9b6361e96fb62adb8ad4124b98e,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,28/07/24,Sakshi Arora,T1-24-25-VLS 502
b9ba5f6efbc657ffa84a0960debf9bc4ce3fde1fd1e9d187cce2d479e2436534,VLS 505/System design with FPGA,5.0,4.0,4.0,55.6,4808,REGULAR,55c55253da7759aabafc21fb4a14f8114dd8a9b6361e96fb62adb8ad4124b98e,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,28/07/24,Nanditha Rao,T1-24-25-VLS 505
b9ba5f6efbc657ffa84a0960debf9bc4ce3fde1fd1e9d187cce2d479e2436534,VLS 864/Embedded Systems Design,22.0,2.0,4.0,91.7,4941,REGULAR,55c55253da7759aabafc21fb4a14f8114dd8a9b6361e96fb62adb8ad4124b98e,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,28/07/24,Kurian Polachan,T1-24-25-VLS 864
bc29fd5d9d672a2ece1f973a1262b49337fd2c0c95ac88451819907930b3071b,AIM 608/Networks and Semantics,16.0,2.0,4.0,88.9,510,REGULAR,df26ca26d7e5700c9115e1e650190e85bbb387c9ffdc07ace055a070300f4ae3,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Srinath Srinivasa,T1-24-25-AIM 608
bc29fd5d9d672a2ece1f973a1262b49337fd2c0c95ac88451819907930b3071b,CSE 816/Software Production Engineering,18.0,3.0,4.0,85.7,2396,REGULAR,df26ca26d7e5700c9115e1e650190e85bbb387c9ffdc07ace055a070300f4ae3,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Thangaraju B,T1-24-25-CSE 816
bcca3c0ba6c8cc88357a58be784f58e83ca8105dc2f7088b617d4b97e36e37b6,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,278,REGULAR,19640c7e4a09f38c8b2b578e79bcf6265aeb52c4072fd46677fbc1441f66ea43,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
bcca3c0ba6c8cc88357a58be784f58e83ca8105dc2f7088b617d4b97e36e37b6,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,471,REGULAR,19640c7e4a09f38c8b2b578e79bcf6265aeb52c4072fd46677fbc1441f66ea43,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
bcca3c0ba6c8cc88357a58be784f58e83ca8105dc2f7088b617d4b97e36e37b6,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1606,REGULAR,19640c7e4a09f38c8b2b578e79bcf6265aeb52c4072fd46677fbc1441f66ea43,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,Muralidhara V N,T1-24-25-CSE 511
bcca3c0ba6c8cc88357a58be784f58e83ca8105dc2f7088b617d4b97e36e37b6,CSE 513/Software Systems,42.0,16.0,4.0,100.0,1758,REGULAR,19640c7e4a09f38c8b2b578e79bcf6265aeb52c4072fd46677fbc1441f66ea43,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
bd50407b0fb0aec91f80a6415a6335a3e35a0b120d34089b81c9c8eef769b234,AIM 511/Machine Learning,44.0,12.0,4.0,78.6,177,REGULAR,4ac18ce6ca4ec81142c9cf6536f53e023fca2a988ce08cc1314c15f9bc2097dd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
bd50407b0fb0aec91f80a6415a6335a3e35a0b120d34089b81c9c8eef769b234,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,370,REGULAR,4ac18ce6ca4ec81142c9cf6536f53e023fca2a988ce08cc1314c15f9bc2097dd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
bd50407b0fb0aec91f80a6415a6335a3e35a0b120d34089b81c9c8eef769b234,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1501,REGULAR,4ac18ce6ca4ec81142c9cf6536f53e023fca2a988ce08cc1314c15f9bc2097dd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
bd50407b0fb0aec91f80a6415a6335a3e35a0b120d34089b81c9c8eef769b234,CSE 513/Software Systems,42.0,16.0,4.0,100.0,1646,REGULAR,4ac18ce6ca4ec81142c9cf6536f53e023fca2a988ce08cc1314c15f9bc2097dd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
bf56cf6a0dcf16d821594f731303f546dcd1ce3f7bf30c1b7d725f8593952def,AIM 511/Machine Learning,52.0,4.0,4.0,92.9,311,REGULAR,40a7525d0867c360c6280d3001cda48a323e7d41d0b81e1ebe3c3dc38ba8ec2b,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
bf56cf6a0dcf16d821594f731303f546dcd1ce3f7bf30c1b7d725f8593952def,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,502,REGULAR,40a7525d0867c360c6280d3001cda48a323e7d41d0b81e1ebe3c3dc38ba8ec2b,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
bf56cf6a0dcf16d821594f731303f546dcd1ce3f7bf30c1b7d725f8593952def,CSE 511/Algorithms,78.0,3.0,4.0,96.3,1641,REGULAR,40a7525d0867c360c6280d3001cda48a323e7d41d0b81e1ebe3c3dc38ba8ec2b,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
bf56cf6a0dcf16d821594f731303f546dcd1ce3f7bf30c1b7d725f8593952def,CSE 513/Software Systems,50.0,8.0,4.0,100.0,1795,REGULAR,40a7525d0867c360c6280d3001cda48a323e7d41d0b81e1ebe3c3dc38ba8ec2b,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
bf56cf6a0dcf16d821594f731303f546dcd1ce3f7bf30c1b7d725f8593952def,CSE 514/Concrete Mathematics,12.0,1.0,4.0,92.3,1942,REGULAR,40a7525d0867c360c6280d3001cda48a323e7d41d0b81e1ebe3c3dc38ba8ec2b,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Srinivas Vivek,T1-24-25-CSE 514
c1747de29700944adfca79f45754ae3cf430e47f916dbae704c271e9e9ab4ef8,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,300,REGULAR,0b9a8992674f56888afb8f64c53c7159942b88b6dc37b7e9a91e61df49135086,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
c1747de29700944adfca79f45754ae3cf430e47f916dbae704c271e9e9ab4ef8,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,491,REGULAR,0b9a8992674f56888afb8f64c53c7159942b88b6dc37b7e9a91e61df49135086,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
c1747de29700944adfca79f45754ae3cf430e47f916dbae704c271e9e9ab4ef8,CSE 511/Algorithms,54.0,27.0,4.0,66.7,1629,REGULAR,0b9a8992674f56888afb8f64c53c7159942b88b6dc37b7e9a91e61df49135086,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,26/07/24,Muralidhara V N,T1-24-25-CSE 511
c1747de29700944adfca79f45754ae3cf430e47f916dbae704c271e9e9ab4ef8,CSE 513/Software Systems,40.0,18.0,4.0,100.0,1783,REGULAR,0b9a8992674f56888afb8f64c53c7159942b88b6dc37b7e9a91e61df49135086,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,26/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
c200e0f6ce4473de6f0559e0c7ca24ca100910771d5bfe54b1181ec0c30439c7,VLS 502/Analog CMOS VLSI Design,15.0,7.0,4.0,68.2,4582,REGULAR,2cf2eb009cb3f446b8c25ceb5ebdc0d8d1c20158f00a0a55da764213de57850a,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,28/07/24,Sakshi Arora,T1-24-25-VLS 502
c200e0f6ce4473de6f0559e0c7ca24ca100910771d5bfe54b1181ec0c30439c7,VLS 505/System design with FPGA,7.0,2.0,4.0,77.8,4790,REGULAR,2cf2eb009cb3f446b8c25ceb5ebdc0d8d1c20158f00a0a55da764213de57850a,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,28/07/24,Nanditha Rao,T1-24-25-VLS 505
c200e0f6ce4473de6f0559e0c7ca24ca100910771d5bfe54b1181ec0c30439c7,VLS 864/Embedded Systems Design,23.0,1.0,4.0,95.8,4925,REGULAR,2cf2eb009cb3f446b8c25ceb5ebdc0d8d1c20158f00a0a55da764213de57850a,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,28/07/24,Kurian Polachan,T1-24-25-VLS 864
c2d0de174270f5454898b05059995ab66cedbca35f47495aca404314def1317f,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,228,REGULAR,2088888f836c4a650a270a1670da51014d779e9d2c9ad13af87cceb341f80876,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
c2d0de174270f5454898b05059995ab66cedbca35f47495aca404314def1317f,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,419,REGULAR,2088888f836c4a650a270a1670da51014d779e9d2c9ad13af87cceb341f80876,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
c2d0de174270f5454898b05059995ab66cedbca35f47495aca404314def1317f,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1552,REGULAR,2088888f836c4a650a270a1670da51014d779e9d2c9ad13af87cceb341f80876,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
c2d0de174270f5454898b05059995ab66cedbca35f47495aca404314def1317f,CSE 513/Software Systems,52.0,6.0,4.0,100.0,1700,REGULAR,2088888f836c4a650a270a1670da51014d779e9d2c9ad13af87cceb341f80876,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
c3b8e5d912e82007627131c88a88bdd6c62f660d09ef322ea924ab6563d0313d,AIM 511/Machine Learning,32.0,24.0,4.0,57.1,223,REGULAR,7418602c6bbd93afa0e20cbcb608495eec9142ce031177657885a9a69f33fc7f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
c3b8e5d912e82007627131c88a88bdd6c62f660d09ef322ea924ab6563d0313d,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,414,REGULAR,7418602c6bbd93afa0e20cbcb608495eec9142ce031177657885a9a69f33fc7f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
c3b8e5d912e82007627131c88a88bdd6c62f660d09ef322ea924ab6563d0313d,CSE 511/Algorithms,54.0,27.0,4.0,66.7,1547,REGULAR,7418602c6bbd93afa0e20cbcb608495eec9142ce031177657885a9a69f33fc7f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
c3b8e5d912e82007627131c88a88bdd6c62f660d09ef322ea924ab6563d0313d,CSE 513/Software Systems,38.0,20.0,4.0,67.9,1694,REGULAR,7418602c6bbd93afa0e20cbcb608495eec9142ce031177657885a9a69f33fc7f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
c41c92352a0d43d23875796c11ca052035bb36345b0e15dcfe2b9a7c97ca893b,AIM 511/Machine Learning,44.0,12.0,4.0,78.6,284,REGULAR,e87cd613d2c18c7cb91563615005f95d113a074ba6cec937e9e533e4c86277d2,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
c41c92352a0d43d23875796c11ca052035bb36345b0e15dcfe2b9a7c97ca893b,CSE 511/Algorithms,60.0,21.0,4.0,74.1,1613,REGULAR,e87cd613d2c18c7cb91563615005f95d113a074ba6cec937e9e533e4c86277d2,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
c41c92352a0d43d23875796c11ca052035bb36345b0e15dcfe2b9a7c97ca893b,CSE 513/Software Systems,44.0,14.0,4.0,100.0,1765,REGULAR,e87cd613d2c18c7cb91563615005f95d113a074ba6cec937e9e533e4c86277d2,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
c41c92352a0d43d23875796c11ca052035bb36345b0e15dcfe2b9a7c97ca893b,CSE 514/Concrete Mathematics,10.0,3.0,4.0,76.9,1935,REGULAR,e87cd613d2c18c7cb91563615005f95d113a074ba6cec937e9e533e4c86277d2,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Srinivas Vivek,T1-24-25-CSE 514
c4ed27e88217e13e122c4753598fcd0c22547b38924816fafa2e2558b008672e,VLS 502/Analog CMOS VLSI Design,8.0,3.0,4.0,72.7,4585,REGULAR,03a392256e37566738611b7396873fb2ffb522ad8f94e10f4c3d934c24c1fc5c,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Sakshi Arora,T1-24-25-VLS 502
c4ed27e88217e13e122c4753598fcd0c22547b38924816fafa2e2558b008672e,VLS 505/System design with FPGA,19.0,6.0,4.0,76.0,4793,REGULAR,03a392256e37566738611b7396873fb2ffb522ad8f94e10f4c3d934c24c1fc5c,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Nanditha Rao,T1-24-25-VLS 505
c4ed27e88217e13e122c4753598fcd0c22547b38924816fafa2e2558b008672e,VLS 864/Embedded Systems Design,11.0,0.0,4.0,100.0,4928,REGULAR,03a392256e37566738611b7396873fb2ffb522ad8f94e10f4c3d934c24c1fc5c,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Kurian Polachan,T1-24-25-VLS 864
c4ff6797d1fb4433553653d82b0289c32a3c7837c7012da48ecab2ac9c01ee3a,AIM 511/Machine Learning,44.0,12.0,4.0,78.6,192,REGULAR,f21e922accbf90b095617e96bc4db690138d742986844519241539332ae20423,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
c4ff6797d1fb4433553653d82b0289c32a3c7837c7012da48ecab2ac9c01ee3a,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,384,REGULAR,f21e922accbf90b095617e96bc4db690138d742986844519241539332ae20423,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
c4ff6797d1fb4433553653d82b0289c32a3c7837c7012da48ecab2ac9c01ee3a,CSE 511/Algorithms,42.0,39.0,4.0,51.9,1517,REGULAR,f21e922accbf90b095617e96bc4db690138d742986844519241539332ae20423,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
c4ff6797d1fb4433553653d82b0289c32a3c7837c7012da48ecab2ac9c01ee3a,CSE 513/Software Systems,48.0,10.0,4.0,100.0,1663,REGULAR,f21e922accbf90b095617e96bc4db690138d742986844519241539332ae20423,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
c5fa8dd8c786155301273534e7aee6719e93fa5524b9a056333f11510418919e,VLS 502/Analog CMOS VLSI Design,17.0,10.0,4.0,63.0,4597,REGULAR,b35bd2c0b81e9910f23892aa64611a1dd6953c70db51e48721150a9c48269654,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,31/07/24,Sakshi Arora,T1-24-25-VLS 502
c5fa8dd8c786155301273534e7aee6719e93fa5524b9a056333f11510418919e,VLS 505/System design with FPGA,12.0,14.0,4.0,46.2,4806,REGULAR,b35bd2c0b81e9910f23892aa64611a1dd6953c70db51e48721150a9c48269654,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,31/07/24,Nanditha Rao,T1-24-25-VLS 505
c5fa8dd8c786155301273534e7aee6719e93fa5524b9a056333f11510418919e,VLS 864/Embedded Systems Design,2.0,10.0,4.0,16.7,4939,REGULAR,b35bd2c0b81e9910f23892aa64611a1dd6953c70db51e48721150a9c48269654,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,31/07/24,Kurian Polachan,T1-24-25-VLS 864
c7c2b26daa8fe05b84a4e244a81d583e9d33a53b65d9d55146ae17f6c639c787,DHS 301/Data Analysis and Visualization,28.0,8.0,4.0,77.8,2708,REGULAR,c925568ba812bb7b23ee0b0aa6f35d3d51246aa96de166d0df655aae75e8e8a3,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Jaya Sreevalsan Nair,V Sridhar",T1-24-DHS301
c7c2b26daa8fe05b84a4e244a81d583e9d33a53b65d9d55146ae17f6c639c787,DHS 304/User Research,21.0,1.0,4.0,95.5,2726,REGULAR,c925568ba812bb7b23ee0b0aa6f35d3d51246aa96de166d0df655aae75e8e8a3,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Preeti Mudliar,T1-24-DHS304
c8b9b0ed448a5fdd5f2e92481220e909892664b84e1a90dca1fda3f8da9998ab,AIM 511/Machine Learning,44.0,12.0,4.0,78.6,187,REGULAR,234383dbce0b76f3292583d075068e2557ef0601983ec292a0cf2a1c0921a1aa,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
c8b9b0ed448a5fdd5f2e92481220e909892664b84e1a90dca1fda3f8da9998ab,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,380,REGULAR,234383dbce0b76f3292583d075068e2557ef0601983ec292a0cf2a1c0921a1aa,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
c8b9b0ed448a5fdd5f2e92481220e909892664b84e1a90dca1fda3f8da9998ab,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1512,REGULAR,234383dbce0b76f3292583d075068e2557ef0601983ec292a0cf2a1c0921a1aa,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,Muralidhara V N,T1-24-25-CSE 511
c8b9b0ed448a5fdd5f2e92481220e909892664b84e1a90dca1fda3f8da9998ab,CSE 513/Software Systems,24.0,34.0,4.0,42.9,1658,REGULAR,234383dbce0b76f3292583d075068e2557ef0601983ec292a0cf2a1c0921a1aa,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
cae5018bebe2ccff689e80a84c44d7d3a6acad9949e72e364e03c5e6116b9bed,AIM 511/Machine Learning,46.0,10.0,4.0,82.1,271,REGULAR,564df3798f6fc51c0267b3a607fdc9b4faa61e161ec22ca6c96fd78d66e2b026,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
cae5018bebe2ccff689e80a84c44d7d3a6acad9949e72e364e03c5e6116b9bed,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,463,REGULAR,564df3798f6fc51c0267b3a607fdc9b4faa61e161ec22ca6c96fd78d66e2b026,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
cae5018bebe2ccff689e80a84c44d7d3a6acad9949e72e364e03c5e6116b9bed,CSE 511/Algorithms,45.0,36.0,4.0,55.6,1598,REGULAR,564df3798f6fc51c0267b3a607fdc9b4faa61e161ec22ca6c96fd78d66e2b026,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
cae5018bebe2ccff689e80a84c44d7d3a6acad9949e72e364e03c5e6116b9bed,CSE 513/Software Systems,30.0,28.0,4.0,53.6,1750,REGULAR,564df3798f6fc51c0267b3a607fdc9b4faa61e161ec22ca6c96fd78d66e2b026,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
cb618545078411aa0000f69efb1c98fd13b3dac9bda5387def99af455bdb3675,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,256,REGULAR,662bb3dd61eccf90c584f1ca1f5d2751d6ef0f1dc2242e8c60576470bcaf9972,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
cb618545078411aa0000f69efb1c98fd13b3dac9bda5387def99af455bdb3675,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,448,REGULAR,662bb3dd61eccf90c584f1ca1f5d2751d6ef0f1dc2242e8c60576470bcaf9972,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
cb618545078411aa0000f69efb1c98fd13b3dac9bda5387def99af455bdb3675,CSE 511/Algorithms,60.0,21.0,4.0,74.1,1584,REGULAR,662bb3dd61eccf90c584f1ca1f5d2751d6ef0f1dc2242e8c60576470bcaf9972,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,Muralidhara V N,T1-24-25-CSE 511
cb618545078411aa0000f69efb1c98fd13b3dac9bda5387def99af455bdb3675,CSE 513/Software Systems,38.0,20.0,4.0,100.0,1735,REGULAR,662bb3dd61eccf90c584f1ca1f5d2751d6ef0f1dc2242e8c60576470bcaf9972,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
cce428fe0b9d509ceb3b52094ad39a03ed4a4920287bde92ad1df2c28a0c9400,AIM 511/Machine Learning,54.0,2.0,4.0,96.4,170,REGULAR,4f2a9af570cff2f24573a7157dec547fe312b28ab8ad4dfad315ea3d82626d17,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
cce428fe0b9d509ceb3b52094ad39a03ed4a4920287bde92ad1df2c28a0c9400,AIM 841/Medical Image Analysis with AI,21.0,1.0,4.0,95.5,787,REGULAR,4f2a9af570cff2f24573a7157dec547fe312b28ab8ad4dfad315ea3d82626d17,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Sushree Behera,T1-24-25-AIM 841
cdddf026d5b35a0326644fb6c71f0355226b20fdd114f2b70f93f75ffd6eb08e,COM 827/Internet of Things,17.0,1.0,4.0,94.4,1409,REGULAR,a79a91034b0eda7626302875dbce80ec44576067bd80eaa2c36a1f621d2ce4f9,Master of Science by Research-Part time,2022,Term I [2024-25],31/07/24,Jyotsna Bapat,T1-24-25-COM 827
d3e9a9f43fe7117bd56006c55eadd1c9d370b031ad866673e57b4f4e25549854,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,464,REGULAR,3b6028434e35b500c79a03b86309a224cccea5fc2113eb696cc69eb725735d47,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
d3e9a9f43fe7117bd56006c55eadd1c9d370b031ad866673e57b4f4e25549854,CSE 511/Algorithms,57.0,24.0,4.0,70.4,1599,REGULAR,3b6028434e35b500c79a03b86309a224cccea5fc2113eb696cc69eb725735d47,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
d3e9a9f43fe7117bd56006c55eadd1c9d370b031ad866673e57b4f4e25549854,CSE 513/Software Systems,30.0,28.0,4.0,53.6,1751,REGULAR,3b6028434e35b500c79a03b86309a224cccea5fc2113eb696cc69eb725735d47,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
d3e9a9f43fe7117bd56006c55eadd1c9d370b031ad866673e57b4f4e25549854,CSE 514/Concrete Mathematics,6.0,7.0,4.0,46.2,1931,REGULAR,3b6028434e35b500c79a03b86309a224cccea5fc2113eb696cc69eb725735d47,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Srinivas Vivek,T1-24-25-CSE 514
